country,dataset_key,dataset_party_id,name_short,name,name_english,year_first,year_last,share,share_year,description,comment,created,modified,external_id,partyfacts_id,linked
BOL,manifesto,151250,MAS-IPSP,Movimiento Al Socialismo - Instrumento Político por la Soberanía de los Pueblos,Movement towards Socialism - Political Instrument for the Sovereignty of the Peoples,2009,2014,67.6,2014,,,2017-03-13 21:05:06.477043+00:00,2021-03-12 10:13:35.466358+00:00,18721,442,2017-03-13 21:07:12.002312+00:00
BOL,manifesto,151610,MNR,Movimiento Nacionalista Revolucionario,Nationalist Revolutionary Movement,2009,2009,0.0,2009,,,2018-08-02 13:22:57.987548+00:00,2021-03-12 10:13:35.502073+00:00,25033,568,2018-08-02 13:22:58.076615+00:00
BOL,manifesto,151540,PDC,Partido Demócrata Cristiano,Christian Democratic Party,2014,2014,7.7,2014,,,2017-03-13 21:05:04.305853+00:00,2021-03-12 10:13:35.530887+00:00,18706,5139,2017-03-13 21:06:03.881475+00:00
BOL,manifesto,151062,PPB-CN,Plan Progreso para Bolivia–Convergencia Nacional,Plan Progress for Bolivia – National Convergence,2009,2009,26.9,2009,,,2018-08-02 13:23:00.090321+00:00,2021-03-12 10:13:35.555543+00:00,25044,1700,2018-08-02 13:24:28.006070+00:00
BOL,manifesto,151640,UN,Unidad Democráta,Democratic Union,2009,2014,24.6,2014,,,2017-03-13 21:05:04.115034+00:00,2021-03-12 10:13:35.573794+00:00,18704,8858,2021-03-25 16:12:26.831244+00:00
BIH,manifesto,79957,BPS,Bosanskohercegovacka Patriotska Stranka,Bosnian-Herzegovinian Patriotic Party,2006,2006,2.7,2006,,,2018-08-02 13:23:06.208838+00:00,2021-03-12 10:13:35.615340+00:00,25068,3683,2018-08-02 13:23:06.253169+00:00
BIH,manifesto,79322,DF,Demokratska fronta,Democratic Front,2014,2014,9.2,2014,,,2017-03-13 21:05:04.916263+00:00,2021-03-12 10:13:35.621301+00:00,18709,4717,2017-08-06 13:29:19.928447+00:00
BIH,manifesto,79901,DNZ BiH,Demokratska narodna zajednica Bosne i Hercegovine,Democratic Peoples’ Union of Bosnia and Herzegovina,2000,2000,0.0,2000,,,2013-01-01 18:18:32.309000+00:00,2021-03-12 10:13:35.641705+00:00,2043,1159,2013-01-01 18:33:38.315000+00:00
BIH,manifesto,79956,HDZ 1990,Hrvatska demokratska zajednica 1990,Croatian Democratic Union 1990,2006,2014,3.7,2006,,,2017-03-13 21:05:08.676684+00:00,2021-03-12 10:13:35.666516+00:00,18728,3168,2017-06-18 06:31:46.573773+00:00
BIH,manifesto,79953,HDZ BiH,Hrvatska demokratska zajednica Bosne i Hercegovine,Croatian Democratic Union of Bosnia and Herzegovina,1990,2014,15.6,1990,,,2013-01-01 18:17:27.720000+00:00,2021-03-12 10:13:35.686645+00:00,1734,1760,2013-01-01 18:33:38.717000+00:00
BIH,manifesto,79421,KCD BiH,Koalicija za cjelovitu i demokratsku Bosnu i Hercegovinu,Coalition for a United and Democratic Bosnia and Herzegovina,1998,1998,33.8,1998,,,2013-01-01 18:18:13.777000+00:00,2021-03-12 10:13:35.696097+00:00,1954,1340,2013-01-01 18:33:39.131000+00:00
BIH,manifesto,79954,MBO,Muslimanska bošnjačka organizacija,Muslim-Bosniac Organization,1990,1990,0.9,1990,,,2013-01-01 18:16:17.477000+00:00,2021-03-12 10:13:35.720080+00:00,1411,2623,2018-11-10 23:05:34.248584+00:00
BIH,manifesto,79423,NHI,Nova hrvatska inicijativa,New Croation Initiative,2000,2000,0.0,2000,,,2013-01-01 18:17:06.658000+00:00,2021-03-12 10:13:35.744695+00:00,1636,1721,2013-01-01 18:33:39.924000+00:00
BIH,manifesto,79422,PDP RS,Partija demokratskog progresa Republike Srpske,Party of Democratic Progress of the Republika Srpska,2000,2006,6.4,2000,,,2013-01-01 18:17:36.094000+00:00,2021-03-12 10:13:35.767433+00:00,1773,1673,2013-01-01 18:33:40.306000+00:00
BIH,manifesto,79722,RS RS,Radikalna stranka Republike Srpske,Radical Party of the Republika Srpska,1998,1998,0.0,1998,,,2013-01-01 18:17:28.166000+00:00,2021-03-12 10:13:35.788707+00:00,1736,2623,2018-11-10 23:05:34.751364+00:00
BIH,manifesto,79221,SK BiH-SDP,Savez komunista Bosne i Hercegovine-Socijalistička demokratska partija,League of Communists of Bosnia and Herzegovina-Social Democratic Party,1990,1990,4.6,1990,,,2013-01-01 18:16:32.357000+00:00,2021-03-12 10:13:35.818509+00:00,1477,1,2013-01-01 18:33:41.199000+00:00
BIH,manifesto,79730,SNSD,Savez nezavisnih socijaldemokrata,Alliance of Independent Social Democrats,2002,2014,19.1,2006,,,2017-03-13 21:05:01.419665+00:00,2021-03-12 10:13:35.848065+00:00,18693,292,2017-06-18 06:31:46.556904+00:00
BIH,manifesto,79222,SRSJ,Savez reformskih snaga Jugoslavije,Alliance of Reform Forces of Yugoslavia,1990,1990,7.8,1990,,,2013-01-01 18:18:31.669000+00:00,2021-03-12 10:13:35.867336+00:00,2040,1153,2013-01-01 18:33:41.601000+00:00
BIH,manifesto,79610,SBB BiH,Savez za bolju budućnost Bosne i Hercegovine,Alliance for a Better Future of Bosnia and Herzegovina,2010,2014,8.7,2014,,,2017-03-13 21:05:00.834509+00:00,2021-03-12 10:13:35.893906+00:00,18689,3171,2018-06-20 10:51:32.054647+00:00
BIH,manifesto,79321,SDP BiH,Socijaldemokratska partija Bosne i Hercegovine,Social Democratic Party of Bosnia and Herzegovina,1998,2014,18.0,2000,,,2013-01-01 18:18:10.869000+00:00,2021-03-12 10:13:35.920391+00:00,1940,537,2013-01-01 18:33:41.959000+00:00
BIH,manifesto,79223,SPRS,Socijalistička partija Republike Srpske,Socialist Party of the Republika Srpska,1996,1996,0.0,1996,,,2013-01-01 18:17:49.176000+00:00,2021-03-12 10:13:35.939220+00:00,1835,998,2013-01-01 18:33:42.374000+00:00
BIH,manifesto,79955,SDS,Srpska demokratska stranka,Serbian Democratic Party,1990,2014,25.7,1990,,,2013-01-01 18:17:05.360000+00:00,2021-03-12 10:13:35.950437+00:00,1630,1166,2013-01-01 18:33:42.799000+00:00
BIH,manifesto,79721,SRS RS,Srpska radikalna stranka Republike Srpske,Serbian Radical Party of the Republika Srpska,1998,1998,6.9,1998,,,2013-01-01 18:17:17.200000+00:00,2021-03-12 10:13:35.955329+00:00,1685,1222,2013-01-01 18:33:43.581000+00:00
BIH,manifesto,79951,SDA,Stranka demokratske akcije,Party of Democratic Action,1990,2014,38.0,1996,,,2013-01-01 18:17:49.378000+00:00,2021-03-12 10:13:35.960095+00:00,1836,1454,2013-01-01 18:33:43.972000+00:00
BIH,manifesto,79723,SBiH,Stranka za Bosnu i Hercegovinu,Party for Bosnia and Herzegovina,1996,2010,15.5,2006,,,2013-01-01 18:17:57.988000+00:00,2021-03-12 10:13:35.980063+00:00,1878,357,2013-01-01 18:33:44.387000+00:00
BRA,manifesto,180230,,Coligação a Força do Povo,Coalition the People's Power,1989,2014,46.9,2010,,,2015-11-17 11:43:37.684482+00:00,2021-03-12 10:13:35.991451+00:00,15493,3906,2015-11-17 13:55:51.666593+00:00
BRA,manifesto,180320,,Coligação Frente Trabalhista,Labour Front Coalition,2002,2002,12.0,2002,,,2018-08-02 13:23:04.273126+00:00,2021-03-12 10:13:36.012086+00:00,25063,3906,2018-08-03 12:05:49.644128+00:00
BRA,manifesto,180310,,Coligação Grande Aliança,Coalition Big Alliance,1994,2014,54.3,1994,,,2015-11-17 11:43:39.456014+00:00,2021-03-12 10:13:36.039154+00:00,15498,3906,2015-11-17 13:55:12.965476+00:00
BRA,manifesto,180231,,Frente de Esquerda,Left Front,2006,2006,6.8,2006,,,2017-03-13 21:05:02.155695+00:00,2021-03-12 10:13:36.059282+00:00,18696,3906,2018-07-30 11:25:11.360372+00:00
BRA,manifesto,180410,,Movimento Brasil Novo,New Brazil Movement,1989,1989,30.5,1989,,,2019-01-22 16:59:45.025477+00:00,2021-03-12 10:13:36.067862+00:00,29052,4410,2019-01-22 17:19:28.389922+00:00
BRA,manifesto,180710,PRONA,Partido da Reedificação da Ordem Nacional,Party of the Reconstruction of the National Order,1994,1994,7.4,1994,,,2018-08-02 13:23:06.529323+00:00,2021-03-12 10:13:36.071121+00:00,25070,4404,2018-08-02 13:23:06.557918+00:00
BRA,manifesto,180309,PSDB,Partido da Social Democracia Brasileira,Party of Brazilian Social Democracy,1989,1989,4.7,1989,,,2019-01-22 16:59:47.791033+00:00,2021-03-12 10:13:36.079192+00:00,29055,225,2019-01-22 16:59:47.932976+00:00
BRA,manifesto,180232,PPS,Partido Popular Socialista,Socialst People's Party,1998,1998,11.0,1998,,,2018-08-02 13:22:59.025405+00:00,2021-03-12 10:13:36.102520+00:00,25038,267,2018-08-02 13:22:59.059678+00:00
BRA,manifesto,180110,PV,Partido Verde,Green Party,2010,2010,19.3,2010,,,2017-03-13 21:05:10.408201+00:00,2021-03-12 10:13:36.129582+00:00,18738,547,2017-08-06 13:29:22.973752+00:00
BRA,manifesto,180240,,Unidos pelo Brasil,United for Brazil,2002,2014,21.3,2014,,,2017-03-13 21:05:06.686552+00:00,2021-03-12 10:13:36.146589+00:00,18722,3906,2018-07-30 11:26:33.406627+00:00
BGR,manifesto,80330,ABV,Alternativa za balgarsko vazrazhdane,Alternative for Bulgarian Revival,2014,2014,4.1,2014,,,2018-08-02 13:23:01.189471+00:00,2021-03-12 10:13:36.157815+00:00,25050,3187,2018-08-02 13:23:01.220088+00:00
BGR,manifesto,80630,BBZ,Balgariya bez tsenzura,Bulgaria without Censorship,2014,2014,5.7,2014,,,2018-08-02 13:23:00.264296+00:00,2021-03-12 10:13:36.160968+00:00,25045,3188,2018-08-02 13:23:00.305836+00:00
BGR,manifesto,80220,BSP,Balgarska Socialisticheska Partiya,Bulgarian Socialist Party,1990,2013,47.2,1990,,,2013-01-01 18:16:42.333000+00:00,2021-03-12 10:13:36.171032+00:00,1524,757,2013-01-01 18:33:33.148000+00:00
BGR,manifesto,80901,BBB,Balgarski Biznes Blok,Bulgarian Business Bloc,1994,1997,4.9,1997,,,2013-01-01 18:16:35.803000+00:00,2021-03-12 10:13:36.180742+00:00,1493,1027,2013-01-01 18:33:33.506000+00:00
BGR,manifesto,80813,BNS,Balgarski Naroden Sayuz,Bulgarian People's Union,2005,2005,5.2,2005,,,2014-02-08 21:29:09.609502+00:00,2021-03-12 10:13:36.183148+00:00,3590,263,2014-02-09 16:59:50.298447+00:00
BGR,manifesto,80810,BZNS,Balgarski Zemedelski Naroden Sayuz,Bulgarian Agrarian National Union,1990,1990,6.0,1990,,,2013-01-01 18:16:59.620000+00:00,2021-03-12 10:13:36.195253+00:00,1604,2060,2018-02-03 11:47:09.223354+00:00
BGR,manifesto,80812,BZNS-AS,Balgarski Zemedelski Naroden Sayuz - Aleksandar Stambolijski,Bulgarian Agrarian People’s Union - Alexandar Stambolijski,1994,1994,0.0,1994,,,2013-01-01 18:17:42.433000+00:00,2021-03-12 10:13:36.201052+00:00,1803,2635,2018-11-11 19:04:40.054576+00:00
BGR,manifesto,80229,DL,Demokratichna Levitsa,Democratic Left,1997,1997,22.1,1997,,composed of: BSP Bulgarska Socialisticheska Partiya (Bulgarian Socialist Party) BZNS-AS Bulgarski Zemedelski Naroden Sajuz - Aleksander Stanboliynski (Bulgarian Agrarian People’s Union - Alexander Stamboliysky) DE Dvisenie Ekoglasnost (Movement Ekoglasnost),2013-01-01 18:18:25.761000+00:00,2021-03-12 10:13:36.205161+00:00,2012,1665,2014-06-28 09:00:02.507272+00:00
BGR,manifesto,80610,DSB,Demokrati za Silna Balgariya,Democrats for a Strong Bulgaria,2005,2005,6.4,2005,,,2014-02-08 21:29:21.768712+00:00,2021-03-12 10:13:36.242174+00:00,3781,1195,2014-02-10 10:24:10.744198+00:00
BGR,manifesto,80951,DPS,Dvizhenie za Prava i Svobodi,Movement for Rights and Freedoms,1990,2017,14.8,2014,,,2013-01-01 18:16:17.075000+00:00,2021-03-12 10:13:36.258404+00:00,1409,982,2013-01-01 18:33:35.183000+00:00
BGR,manifesto,80510,GERB,Grazhdani za Evropeisko Razvitie Balgariya,Citizens for European Development of Bulgaria,2009,2017,39.7,2009,,,2014-02-08 21:29:12.605274+00:00,2021-03-12 10:13:36.280319+00:00,3637,760,2014-02-10 10:23:48.937826+00:00
BGR,manifesto,80221,KzB,Koaliciya za Balgariya,Coalition for Bulgaria,2001,2017,31.0,2005,,,2013-01-01 18:16:52.237000+00:00,2021-03-12 10:13:36.297924+00:00,1570,1665,2013-01-01 18:33:35.932000+00:00
BGR,manifesto,80320,KEL,Koalitsiya Evrolevitsa,Euroleft Coalition,1997,1997,5.5,1997,,,2013-01-01 18:17:11.220000+00:00,2021-03-12 10:13:36.307227+00:00,1657,149,2013-01-01 18:33:35.552000+00:00
BGR,manifesto,80228,BSP-BZNS-AS-PKE,"Koalitsiya na Balgarska Sotsialisticheska Partiya, Balgarski Zemedelski Naroden Sayuz - Aleksandar Stambolijski i Politicheski klub 'Ekoglasnost'","Coalition of Bulgarian Socialist Party, Bulgarian Agrarian People’s Union - Alexandar Stambolijski and Political Club 'Ekoglasnost'",1991,1994,43.5,1994,,composed of: BSP Bulgarska Socialisticheska Partiya (Bulgarian Socialist Party) and eight minor parties,2013-01-01 18:17:38.052000+00:00,2021-03-12 10:13:36.335871+00:00,1782,1665,2014-06-28 09:01:18.913480+00:00
BGR,manifesto,80902,NDSV,Nacionalno Dvizhenie Simeon Vtori,National Movement Simeon the Second,2001,2005,42.7,2001,,,2013-01-01 18:17:36.520000+00:00,2021-03-12 10:13:36.343340+00:00,1775,374,2013-01-01 18:33:36.325000+00:00
BGR,manifesto,80710,ATAKA,Nacionalno Obedinenie Ataka,National Union Attack,2005,2014,9.4,2009,,,2014-02-08 21:29:13.002724+00:00,2021-03-12 10:13:36.355088+00:00,3646,1793,2014-02-10 10:24:04.467115+00:00
BGR,manifesto,80811,NS,Naroden Sayuz,People’s Union,1994,1994,6.5,1994,,composed of: BZNS Bulgarski Zemedelski Naroden Soyuz (Bulgarian Agrarian National Union) DP Demokraticheska Partiya (Democratic Party),2013-01-01 18:17:00.656000+00:00,2021-03-12 10:13:36.358674+00:00,1609,747,2018-02-03 11:00:50.080497+00:00
BGR,manifesto,80411,ODS,Obedineni Demokratichni Sili,United Democratic Forces,1997,2005,52.2,1997,,,2013-01-01 18:16:57.009000+00:00,2021-03-12 10:13:36.368122+00:00,1592,1183,2013-01-01 18:33:37.129000+00:00
BGR,manifesto,80952,ONS,Obedinenie za Natsionalno Spasenie,Union of National Salvation,1997,1997,0.0,1997,,,2013-01-01 18:16:59.402000+00:00,2021-03-12 10:13:36.372074+00:00,1603,1765,2013-01-01 18:33:37.532000+00:00
BGR,manifesto,80071,OP,Obedineni Patrioti,United Patriots,2017,2017,9.1,2017,,,2018-08-02 13:23:01.393374+00:00,2021-03-12 10:13:36.403617+00:00,25051,6115,2018-08-03 11:59:22.720043+00:00
BGR,manifesto,80062,,Patriotichen front - NFSB i VMRO,Patriotic Front - NFSB and VMRO,2014,2014,7.3,2014,,,2018-08-02 13:23:10.882473+00:00,2021-03-12 10:13:36.411832+00:00,25086,5649,2018-08-02 13:24:20.633300+00:00
BGR,manifesto,80110,PKE,Politicheski klub ‘Ekoglasnost',Political Club ‘Ekoglasnost',1994,1997,0.0,1994,,,2013-01-01 18:16:40.676000+00:00,2021-03-12 10:13:36.418218+00:00,1516,820,2013-01-01 18:33:34.725000+00:00
BGR,manifesto,80620,RZS,"Red, Zakonnost i Spravedlivost","Order, Law and Justice",2009,2009,4.1,2009,,,2014-02-08 21:29:19.406963+00:00,2021-03-12 10:13:36.433426+00:00,3754,272,2014-02-10 10:23:40.586729+00:00
BGR,manifesto,80061,,Reformatorski blok,Reformist bloc,2014,2014,8.9,2014,,,2018-08-02 13:23:08.469863+00:00,2021-03-12 10:13:36.441791+00:00,25075,3189,2018-08-02 13:24:22.952711+00:00
BGR,manifesto,80410,SDS,Sayuz na Demokratichnite Sili,Union of Democratic Forces,1990,1994,36.2,1990,,"founding members: BSDP Bulgarska Sotsial-demokraticheska Partiya (Bulgarian Social Democratic Party), BZNS-NP Bulgarki Zemedelski Naroden Sayuz (Bulgarian Agrarian National Union - Nikolai Petkov), Komitet za Zashtita na Relioznite Prava, Svobodata na Savestta i Duhovnite Tsenosti (Committee for Religious Rights, Freedom of Conscience, and Spiritual Values) Klub na Represiranite sled 1945 Godina (Club for the Victims of Repression after 1945), GI Grazhdanska Initsiativa (Citizens’ Initiative), Federattsiya na Nezavisimi Studentki Druzhestva (Federation of Independents’ Students Societies), Nezavisimo Druzhestvo za Zashtita na Choveshkite Prava v Bulgariya (Independent Association for the Defence of Human Rights in Bulgaria), Nezavisima Federatsiya na Truda Podkrepa (Independent Labour Federation Pokrepa) additional members in 1989 and 1990: RDP Radikalna Demokraticheska Partiya (Radical Democratic Party) ZP Zelena Partiya (Green Party) HDF Hristiyan-Demokraticheska Fronta (Christian Democratic Front) ASP Alternativna Sotsialierlna Partiya (Alternative Socialist Party)",2013-01-01 18:17:35.512000+00:00,2021-03-12 10:13:36.446829+00:00,1770,482,2013-01-01 18:33:37.911000+00:00
BGR,manifesto,80051,SK,Sinyata Koalitsiya,Blue Coalition,2009,2009,6.8,2009,,,2014-02-08 21:29:13.380972+00:00,2021-03-12 10:13:36.454769+00:00,3653,58,2014-02-10 10:23:35.093179+00:00
BGR,manifesto,80640,,Volya,Will,2017,2017,4.1,2017,,,2018-08-02 13:23:10.209463+00:00,2021-03-12 10:13:36.460000+00:00,25081,5863,2018-08-02 13:23:10.234531+00:00
CAN,manifesto,62901,BQ,Bloc Québécois,Quebec Bloc,1993,2015,13.5,1993,,,2013-01-01 18:17:07.116000+00:00,2021-03-12 10:13:36.463743+00:00,1638,1428,2013-01-01 18:33:44.822000+00:00
CAN,manifesto,62622,CA,Canadian Reform Conservative Alliance,Canadian Reform Conservative Alliance,2000,2000,25.5,2000,,,2013-01-01 18:16:23.281000+00:00,2021-03-12 10:13:36.465320+00:00,1437,1332,2013-01-01 18:33:45.215000+00:00
CAN,manifesto,62623,CP,Conservative Party of Canada,Conservative Party of Canada,2004,2015,39.6,2011,,,2014-02-08 21:29:19.970662+00:00,2021-03-12 10:13:36.470848+00:00,3760,1004,2014-02-09 13:36:59.188122+00:00
CAN,manifesto,62110,,Green Party,Green Party,2008,2015,6.8,2008,,,2014-02-08 21:29:12.832873+00:00,2021-03-12 10:13:36.507453+00:00,3645,931,2014-02-09 13:36:40.377392+00:00
CAN,manifesto,62420,LP,Liberal Party of Canada,Liberal Party of Canada,1945,2015,49.5,1949,,,2013-01-01 18:17:34.070000+00:00,2021-03-12 10:13:36.512728+00:00,1763,1739,2013-01-01 18:33:45.974000+00:00
CAN,manifesto,62320,CCF,New Democratic Party,New Democratic Party,1945,2015,30.6,2011,,,2013-01-01 18:18:08.601000+00:00,2021-03-12 10:13:36.519761+00:00,1929,152,2013-01-01 18:33:45.605000+00:00
CAN,manifesto,62620,PCP,Progressive Conservative Party,Progressive Conservative Party,1945,2000,53.6,1958,,,2013-01-01 18:16:27.671000+00:00,2021-03-12 10:13:36.523851+00:00,1455,232,2013-01-01 18:33:46.445000+00:00
CAN,manifesto,62621,RPC,Reform Party of Canada,Reform Party of Canada,1993,1997,19.4,1997,,,2013-01-01 18:17:30.112000+00:00,2021-03-12 10:13:36.559298+00:00,1745,1757,2013-01-01 18:33:46.869000+00:00
CAN,manifesto,62951,Socred,Social Credit,Social Credit,1945,1974,11.9,1963,,,2013-01-01 18:16:53.254000+00:00,2021-03-12 10:13:36.568041+00:00,1575,1156,2013-01-01 18:33:47.237000+00:00
CHL,manifesto,155061,,Chile Vamos,Chile let's go,1989,2013,48.7,1999,,,2015-11-17 11:43:32.340749+00:00,2021-03-12 10:13:36.570807+00:00,15469,6061,2018-07-30 11:29:05.296509+00:00
CHL,manifesto,155021,,Concertación de Partidos por la Democracia,Concert of Parties for Democracy,1989,2013,55.3,1993,,,2015-11-17 11:43:45.122034+00:00,2021-03-12 10:13:36.579250+00:00,15508,4550,2015-11-17 14:03:51.382941+00:00
CHL,manifesto,155025,PODEMOS,Juntos-Podemos-Más por Chile,Together we can do more for Chile,2005,2009,7.4,2005,,,2015-11-17 11:43:47.352571+00:00,2021-03-12 10:13:36.591258+00:00,15516,4549,2015-11-17 13:58:55.361501+00:00
CHL,manifesto,155620,UCC,Liberal-Socialista Chileno,Liberal-Socialists of Chile,1989,1989,15.4,1989,,,2017-03-13 21:04:58.530455+00:00,2021-03-12 10:13:36.604694+00:00,18673,6,2018-11-04 13:13:12.161337+00:00
CHL,manifesto,155023,,Nueva Mayoría para Chile,New Majority for Chile,2009,2009,4.6,2009,,,2017-03-13 21:05:12.369361+00:00,2021-03-12 10:13:36.615975+00:00,18754,3915,2018-07-30 11:28:57.801146+00:00
CHL,manifesto,155602,RN,Renovación Nacional,National Renewal,2005,2005,14.1,2005,,,2017-03-13 21:05:00.648643+00:00,2021-03-12 10:13:36.656094+00:00,18688,928,2017-08-06 13:29:26.290510+00:00
CHL,manifesto,155024,,"Si tú quieres, Chile cambia","If you want it, Chile changes",2013,2013,5.4,2013,,,2017-03-13 21:05:01.533726+00:00,2021-03-12 10:13:36.699108+00:00,18694,7074,2019-05-25 21:28:03.229646+00:00
CHL,manifesto,155601,UDI,Unión Demócrata Independiente,Independent Democratic Union,2005,2005,22.4,2005,,,2017-03-13 21:04:57.298483+00:00,2021-03-12 10:13:36.711556+00:00,18666,1599,2017-08-06 13:29:29.647946+00:00
HRV,manifesto,81954,DA,Dalmatinska akcija,Dalmatian Action,1992,1992,0.0,1992,,,2013-01-01 18:18:26.402000+00:00,2021-03-12 10:13:36.723749+00:00,2015,8606,2020-10-16 11:00:42.857065+00:00
HRV,manifesto,81061,,Domoljubna koalicija,Patriotic Coalition,2015,2015,32.6,2015,,,2017-03-13 21:05:11.714531+00:00,2021-03-12 10:13:36.732477+00:00,18743,8608,2020-10-16 12:00:13.857225+00:00
HRV,manifesto,81711,HDZ,Hrvatska demokratska zajednica,Croatian Democratic Union,1990,2016,45.2,1995,,,2013-01-01 18:16:53.063000+00:00,2021-03-12 10:13:36.739684+00:00,1574,1431,2013-01-01 18:34:53.545000+00:00
HRV,manifesto,81712,HNS,Hrvatska narodna stranka - liberalni demokrati,Croatian People’s Party - Liberal Democrats,1992,2007,8.0,2003,,,2013-01-01 18:17:38.453000+00:00,2021-03-12 10:13:36.746156+00:00,1784,799,2013-01-01 18:34:53.965000+00:00
HRV,manifesto,81810,HSS,Hrvatska seljačka stranka,Croatian Peasant Party,1992,2011,10.0,2000,,,2013-01-01 18:16:17.701000+00:00,2021-03-12 10:13:36.775930+00:00,1412,72,2013-01-01 18:34:54.344000+00:00
HRV,manifesto,81410,HSLS,Hrvatska socijalno-liberalna stranka,Croatian Social-Liberal Party,1992,1995,17.7,1992,,,2013-01-01 18:16:39.022000+00:00,2021-03-12 10:13:36.786711+00:00,1508,214,2013-01-01 18:34:54.735000+00:00
HRV,manifesto,81713,HSP,Hrvatska stranka prava,Croatian Party of Rights,1992,2003,7.1,1992,,,2013-01-01 18:18:26.184000+00:00,2021-03-12 10:13:36.791193+00:00,2014,253,2013-01-01 18:34:55.151000+00:00
HRV,manifesto,81957,HSU,Hrvatska stranka umirovljenika,Croatian Party of Pensioners,2003,2003,4.0,2003,,,2014-02-08 21:29:09.060797+00:00,2021-03-12 10:13:36.796172+00:00,3582,2062,2014-02-27 16:59:38.762901+00:00
